UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
43,0,31,2,12,3941,1.654581856
43,1,49,2,16,3500,1.665222295
43,0,37,2,16,4000,1.623871309
43,1,62,2,15,600,1.698984936
43,0,52,2,12,4500,1.827899162
43,0,52,2,16,20000,1.579333955
43,0,37,2,16,10000,1.641225387
43,1,45,2,16,3200,1.68886248
43,0,32,2,16,7500,1.708605854
43,0,66,2,5,1400,1.672847739
43,0,62,2,9,2364,1.801132094
43,0,31,2,12,1000,1.686528583
43,0,53,2,9,3000,1.719058794
43,0,32,2,13,1500,1.670001817
43,1,54,2,13,1500,1.629698297
43,0,45,2,5,2000,1.762462049
43,1,28,2,1,1600,1.604970479
43,1,43,2,12,1200,1.676659023
43,0,28,2,16,1576,1.464622543
43,1,50,2,13,1300,1.715115277
43,0,49,2,1,1500,1.776426862
43,0,66,2,16,5500,1.674717211
43,1,36,2,16,1500,1.767398263
43,0,26,2,13,1700,1.637407227
43,0,38,2,1,789,1.682490919
43,0,59,2,8,350,1.576131557
43,1,53,2,9,1078,1.691308704
43,0,56,2,7,1800,1.659667204
43,0,44,2,12,5000,1.671330398
43,0,31,2,16,8000,1.628856663
43,1,27,2,13,880,1.544662146
43,1,46,2,12,1300,1.644287204
43,0,42,2,5,700,1.722542716
43,1,59,2,12,1500,1.579417051
43,1,60,8,9,450,1.661346759
43,1,45,4,12,2900,1.666171671
43,0,34,2,16,4000,1.885689606
43,1,36,2,16,3500,1.754179445
43,0,63,2,9,1500,1.639056914
43,0,33,2,13,5000,1.655562944
43,0,44,2,12,850,1.797543434
43,0,50,2,12,2500,1.661731014
43,1,56,2,7,2000,1.665293507
43,0,53,2,15,5000,1.640241614
43,0,39,2,12,2500,1.626413681
43,0,20,8,7,1200,1.756889209
43,0,47,2,9,2400,1.694485357
43,1,35,2,12,1200,1.67791735
43,0,74,2,3,1600,1.706279203
43,0,56,8,7,820,1.740295843
43,0,30,2,12,2500,1.798158859
43,1,38,4,9,1000,1.789743888
43,1,33,2,16,2100,1.788879398
43,0,33,4,12,1300,1.631614528
43,1,50,2,12,1500,1.640163168
43,0,62,2,6,1500,1.642164606
43,1,39,2,5,1200,1.829091342
43,1,55,4,8,950,1.765610153
43,0,21,8,12,2000,1.751132286
43,1,34,2,12,1200,1.730765547
43,1,35,2,12,950,1.732585352
43,1,25,2,12,800,1.710254306
43,0,51,2,12,1500,1.597323726
43,0,48,2,13,1200,1.581160369
43,1,68,2,5,798,1.797329875
43,1,62,2,12,600,1.743463316
43,0,56,2,9,788,1.767348233
43,0,58,2,11,2000,1.707710139
43,0,43,2,12,3500,1.602103763
43,0,42,2,12,1300,1.725789329
43,0,60,2,6,2300,1.647431307
43,1,67,4,7,350,1.618555895
43,0,55,2,5,2100,1.738035639
43,0,46,8,6,1400,1.774877684
43,0,40,2,15,789,1.634565168
43,1,38,2,12,900,1.740485505
43,0,36,4,15,4500,1.783783306
43,1,51,2,14,1500,1.568326407
43,1,62,2,12,700,1.744604315
43,0,58,2,9,1700,1.593729056
43,0,47,2,12,1500,1.603447828
43,0,57,2,5,1400,1.726738158
43,1,32,2,12,968,1.727829757
43,0,56,2,5,2000,1.791558237
43,0,36,8,12,1250,1.65643635
43,0,44,2,9,630,1.74861879
43,0,53,2,16,5000,1.768683897
43,0,46,2,16,1800,1.740152419
43,0,63,2,8,1200,1.650298828
43,0,36,2,16,4000,1.693320284
43,0,55,2,12,1300,1.654643108
43,0,55,2,12,5300,1.678476522
43,1,25,2,12,3000,1.777327437
43,0,61,2,13,789,1.692679751
43,0,57,2,6,3500,1.809720846
43,1,36,2,5,1300,1.71603182
43,0,55,8,5,1600,1.552366839
43,1,43,2,1,937,1.668928202
43,0,62,2,3,788,1.610266238
43,1,50,2,3,788,1.583661469
43,0,47,2,6,300,1.717269183
43,1,54,4,7,788,1.655565033
43,0,51,2,8,2000,1.726718233
43,0,56,8,6,1400,1.906167915
43,0,47,2,9,2000,1.661556814
43,1,57,2,7,940,1.76660575
43,1,22,4,9,564,1.57989929
43,1,52,2,7,1200,1.716981274
43,1,46,4,12,1200,1.709202262
43,1,30,2,9,950,1.739863131
43,0,35,2,1,1082,1.720323603
43,1,50,2,1,900,1.578337183

